order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
1570fe1d14badec761d75ca93916bd6a,ed064a574e08a0062cf08d485375c9d0,delivered,2018-05-27 18:26:00,2018/5/27 18:54,2018/5/28 15:55,2018/6/7 18:08,2018/7/11 0:00
e2ec0a81f014ff5006648b818c33219c,9920c66af298e7dc6997930aae31f1cd,delivered,2018-05-27 13:34:00,2018/5/27 13:49,2018/5/28 13:34,2018/6/14 17:32,2018/7/18 0:00
25f3f0ae63b48a081e219325f1d4df84,bbb555d3e572820b99a0469b147228b5,delivered,2018-05-27 21:35:00,2018/5/27 21:51,2018/5/29 11:20,2018/6/13 18:32,2018/7/13 0:00
d80acd042318a15fe9be8faa8ee23d06,d55e59cb88c71f59123ab5ae3656f185,delivered,2018-05-27 11:44:00,2018/5/27 11:55,2018/5/28 13:19,2018/6/8 14:33,2018/7/11 0:00
808beec7603db80bc6a975bc9f509814,29cf3c28e1ecbd9ef408aea337cc344d,delivered,2018-05-27 19:17:00,2018/5/27 19:35,2018/5/28 14:02,2018/6/19 22:08,2018/7/13 0:00
5919e9d15d8693529eecf3b5fcdc7327,2adcd0cb75d5ed29a3358dc2c56e6d12,delivered,2018-05-27 11:55:00,2018/5/27 12:16,2018/6/4 7:12,2018/6/12 23:44,2018/7/13 0:00
742d862c30615984a57a26626cd1b40f,55a054548002d8141917bd00ed88d9a7,delivered,2018-05-27 15:57:00,2018/5/27 16:15,2018/5/28 16:56,2018/6/8 1:32,2018/6/28 0:00
2d46df0a9debda5d4ca0d1f8058bf73a,53e93728c3003229b2efdecdc2a807b4,delivered,2018-05-27 17:11:00,2018/5/27 17:34,2018/5/28 15:26,2018/5/29 18:08,2018/6/28 0:00
d2ddc09916a8bcc31353edfe699da8e8,32582badf7289d3987a2899e0825a870,delivered,2018-05-27 10:59:00,2018/5/28 10:55,2018/6/4 7:08,2018/6/8 20:16,2018/6/29 0:00
f1487beee9bcc5d6921a3e5ddcb63623,1f96d58caf84db1f8af2eac92a2e2968,delivered,2018-05-27 16:40:00,2018/5/28 16:51,2018/5/29 14:04,2018/6/1 14:28,2018/6/21 0:00
099a55045696dde09f58f62e8e82a542,66358fc9282c24ef2163204d1803774a,delivered,2018-05-27 18:29:00,2018/5/27 18:55,2018/5/28 13:06,2018/6/13 14:58,2018/7/12 0:00
d0cae991bbc57c3c2205b0076b2d1489,73c101d5854e1ac89458e8865c0ea516,delivered,2018-05-27 21:44:00,2018/5/29 3:31,2018/5/29 12:10,2018/5/30 22:51,2018/6/20 0:00
99a01ac9c1c718ea6eac9fac178552cc,f68e63b07912415b2ad2a25243bdcda8,delivered,2018-05-27 20:28:00,2018/5/29 3:31,2018/5/29 12:10,2018/6/1 20:16,2018/6/20 0:00
928b36b446783bb571df5c8c3eb239d0,eb6a209f020e7726b2cf6d4e22c468de,delivered,2018-05-27 20:37:00,2018/5/27 20:54,2018/5/28 13:18,2018/6/7 18:34,2018/6/28 0:00
115ddcd2b83359bb06dd6dde700fb33d,2637273adde13fa6a555c43b4fbdba6e,delivered,2018-05-27 22:49:00,2018/5/27 23:09,2018/5/28 14:10,2018/6/14 19:51,2018/7/11 0:00
3cba3b35a00b76f3a83d1cd84bd9becd,b7b255502cbde4a1c941961626e4431b,delivered,2018-05-27 23:24:00,2018/5/27 23:49,2018/5/29 13:49,2018/6/7 20:58,2018/7/18 0:00
2bbf04c7da16334276d95e3f4b7b938d,6929bf13d69a3e1100ca056efd8c2c40,delivered,2018-05-27 20:49:00,2018/5/27 21:11,2018/5/28 14:28,2018/6/5 16:04,2018/6/26 0:00
393e94e2f17c63ed71d08a663a06e9fd,b4e1fe74fa0bf95bdd28ae1b5a9c0d95,delivered,2018-05-27 12:12:00,2018/5/27 12:29,2018/5/28 15:13,2018/6/1 13:42,2018/7/4 0:00
74f1a239af663d84eff6f108b68386c6,14ef2be9e656abe8c28f416025221fb5,delivered,2018-05-27 12:30:00,2018/5/27 12:55,2018/5/29 12:18,2018/6/19 23:18,2018/7/13 0:00
de9b643d6a5e2c0aebb7526ffae6ae87,90bdca238ab39f1c20beebb44823f09a,delivered,2018-05-27 15:19:00,2018/5/27 15:35,2018/5/29 7:30,2018/6/8 17:11,2018/6/13 0:00
7b3950b933fe73d96ce4359a1caf38ea,b5a6dbf7832c882c72222308a2ae44d9,delivered,2018-05-27 22:13:00,2018/5/28 8:30,2018/5/29 10:57,2018/6/4 23:32,2018/7/18 0:00
a21373b020b3665e910d3da0ca078094,b1cb221fb99089990e6751b79f201a23,delivered,2018-05-27 16:42:00,2018/5/27 16:55,2018/5/30 7:59,2018/6/4 16:43,2018/6/28 0:00
28ba5952fc9baba1dc6797734ca82680,b4486d6bad6090e04d0f13164eb03557,delivered,2018-05-27 17:10:00,2018/5/29 3:14,2018/5/29 8:43,2018/6/5 16:28,2018/7/11 0:00
8d6f247153477b8878975aa0fbde4b5a,2394d012a2494af9af1071537d9b3278,delivered,2018-05-27 00:47:00,2018/5/27 1:11,2018/5/30 13:44,2018/6/5 1:11,2018/7/12 0:00
d0e60fe0d150be98baa246426889d6cb,55311e340fbb8c4620330ff5a576f179,delivered,2018-05-27 13:23:00,2018/5/27 13:49,2018/5/28 14:03,2018/6/7 23:10,2018/7/18 0:00
8b24ac1b82b802b6b9ea3c31435a91ac,fd9e470681250f6e4f164ca3ea31157e,delivered,2018-05-27 16:27:00,2018/5/27 16:55,2018/5/28 13:42,2018/6/11 14:48,2018/7/23 0:00
961f692ce5a2ba7cc51c00f59ea72d5f,40b021c327c38680d5256cd686164a87,delivered,2018-05-27 14:56:00,2018/5/27 15:11,2018/5/28 10:42,2018/6/5 0:23,2018/7/18 0:00
09d8a4bcd943fd4bfc7dd6b64b7c328e,a63cd43af25d2eaacd280e01a4eb2f6d,delivered,2018-05-27 09:24:00,2018/5/27 9:50,2018/5/28 14:08,2018/6/12 20:19,2018/7/3 0:00
bb54e9bf4bdb6c6391a7c6b517748b9f,84e28130ed1fa8558f3fc843d9a906e7,delivered,2018-05-27 11:41:00,2018/5/27 11:50,2018/6/1 15:13,2018/6/26 18:04,2018/7/4 0:00
70102042893558dbf834b15a4b4fcbcb,7397ea54948b521f7b64b333fe2558b2,delivered,2018-05-27 11:13:00,2018/5/27 11:36,2018/5/30 13:59,2018/6/25 16:32,2018/7/24 0:00
3cd74c600666380ec586606e62f1d20d,581bfa7dba0e2af6de4773278a40f128,delivered,2018-05-27 21:42:00,2018/5/28 21:55,2018/6/8 13:43,2018/6/12 17:58,2018/7/12 0:00
4128f35defa24e9fb110452626b9b824,30341ccc91cf843ad30d898968a1905a,delivered,2018-05-27 09:00:00,2018/5/27 9:15,2018/5/28 13:16,2018/6/4 16:58,2018/6/28 0:00
1ac7f4db91b508245c27b68092a2d401,adc9db4fc4f60b344847267dc51e7068,delivered,2018-05-27 18:33:00,2018/5/29 3:35,2018/6/5 12:08,2018/6/22 14:56,2018/6/25 0:00
6dbbe1fc68ddafdaa158c5ad25ddef2e,b91007c2341381d46400986511527c1f,delivered,2018-05-27 18:35:00,2018/5/27 18:55,2018/5/30 11:51,2018/6/1 13:13,2018/6/20 0:00
2061d416cce74e744423747a2b87f330,cb8ca0a09824115249e1a28fd6028751,delivered,2018-05-27 19:01:00,2018/5/27 19:15,2018/5/28 11:35,2018/6/12 17:50,2018/7/4 0:00
fceffa5aa5435f18bb997278808e5915,2302f96d8d2dae4878949f1ec805dbf3,delivered,2018-05-27 13:06:00,2018/5/27 13:36,2018/5/29 16:08,2018/6/2 16:38,2018/7/4 0:00
44809c64bc4e272b0ffd44dcaa3beb8c,0ad5196ae2834fffcb35daba2d3304ba,delivered,2018-05-27 14:58:00,2018/5/27 16:15,2018/5/28 15:38,2018/6/11 19:20,2018/7/11 0:00
889d938cda41ef5efe5e59f2d72506ca,a82cf4c2ad9b46f2272edf04fcc4a861,delivered,2018-05-27 23:03:00,2018/5/28 22:55,2018/5/29 13:30,2018/7/12 9:48,2018/7/20 0:00
3a83f1410163fa52e0679c788b31a039,8769df0587f504c9408b3d1a15fddbc1,delivered,2018-05-27 14:07:00,2018/5/27 14:30,2018/5/28 13:59,2018/5/29 11:08,2018/6/20 0:00
04c28d1572e04b2b3e5b80ca7559e750,ad72f2a64075d63311e1bf4daf91e173,delivered,2018-05-27 23:56:00,2018/5/28 0:15,2018/5/28 15:46,2018/6/20 20:44,2018/7/19 0:00
fc8e9d7ad7a42cc52cd8438eaf428ed3,ea3c63f62f763a92b935e9ce73ea5d58,delivered,2018-05-27 09:16:00,2018/5/27 10:07,2018/5/29 14:08,2018/6/6 18:18,2018/6/29 0:00
74fcadc7525caabfaf228fbe8ab6d129,07eb2651119fce5364e9af667f651153,delivered,2018-05-27 15:27:00,2018/5/28 15:32,2018/5/30 13:12,2018/6/4 15:02,2018/6/20 0:00
e7b5bbd928c9dcaa3466502cd99b4907,d0019ad7e1264a69c1120123e9f3feef,delivered,2018-05-27 20:13:00,2018/5/27 20:31,2018/5/29 8:48,2018/6/22 22:20,2018/7/3 0:00
1c3680cf7c64b8f0419ae839d0a44db6,540c737fc18060325ed168d358bb824d,delivered,2018-05-27 12:07:00,2018/5/27 12:17,2018/5/28 13:58,2018/5/29 17:32,2018/6/20 0:00
a802ae0c41c749a4a9acbe8052f23105,6ebdf3a14409c4c45ec71c99087864c4,delivered,2018-05-27 13:37:00,2018/5/27 13:50,2018/5/29 5:54,2018/6/6 17:46,2018/6/28 0:00
e1ebf9d9fbf1f356179a8f969dc8c4c5,ec8ccb40a803b77a809f6b32b2af4cec,delivered,2018-05-27 17:14:00,2018/5/27 17:34,2018/5/28 12:25,2018/6/6 1:32,2018/7/18 0:00
fc699344c004d1635c1e3a27f707c8b6,c552b308fd0baf657702d0eba4ee3b65,delivered,2018-05-27 23:03:00,2018/5/27 23:15,2018/5/29 13:47,2018/6/8 17:18,2018/6/28 0:00
4f2d72bec3f76b37047967ded26335f2,7e501124aeeefcd0be137fd8fad250e9,delivered,2018-05-27 21:44:00,2018/5/27 21:55,2018/5/28 14:47,2018/6/26 17:35,2018/7/13 0:00
62b3fdb5d9d02edf8ba0cc44095b8c9d,51a3f6ca37ce15e0d719bb118ee10c96,delivered,2018-05-27 08:57:00,2018/5/27 9:10,2018/5/29 10:55,2018/6/12 21:47,2018/7/11 0:00
b81b7bbd880517f099a053130e75d933,95ac7eec6a3ece1a7afc792575d0482f,delivered,2018-05-27 14:04:00,2018/5/27 14:16,2018/5/29 16:21,2018/6/5 16:46,2018/7/11 0:00
e8bbe1e50121557f66b60660a6b62289,450a256c32a90629c3d89c1f38f5cf32,delivered,2018-05-27 18:14:00,2018/5/29 3:35,2018/5/29 13:29,2018/6/22 13:58,2018/7/12 0:00
d5b1560bb46f4b57510a45569fa41b4c,8c053663094bd001fff3536d10dd092a,delivered,2018-05-27 08:07:00,2018/5/27 8:30,2018/6/1 14:40,2018/6/8 16:28,2018/7/18 0:00
baeda1a6ab86cb05572b31817ab4e413,dc545d1bf1d2ad26b5cc1c9eb612e6b7,delivered,2018-05-27 20:33:00,2018/5/29 3:14,2018/6/7 14:04,2018/6/19 11:58,2018/7/11 0:00
7e674200831cc38f43106d153aa17d7c,aa4b53b674e3a59192b63f78441760e8,delivered,2018-05-27 17:22:00,2018/5/27 17:35,2018/5/30 6:16,2018/6/15 17:22,2018/6/29 0:00
8c220191863704ecc09c293c1d723797,32c08ef292e0052b476b1fb965873759,delivered,2018-05-27 19:10:00,2018/5/27 19:35,2018/5/30 13:29,2018/6/4 20:07,2018/7/3 0:00
9b154f568f003a7bb924121e0f6bec40,8ccafc03ea8240cdbb0e0ad195be5411,delivered,2018-05-27 18:47:00,2018/5/27 18:55,2018/5/28 10:01,2018/6/14 16:52,2018/6/29 0:00
4e3b98e5d43c106c546ac2dac4ea5db6,697a4f507f70615d3dd62d8326debbcd,delivered,2018-05-27 14:54:00,2018/5/27 15:11,2018/5/28 14:39,2018/6/6 16:42,2018/7/4 0:00
38df34f6963826eaf92a536dff64393a,29c04628dbc04fa96b97d33891cc3597,delivered,2018-05-27 00:31:00,2018/5/27 1:02,2018/5/29 13:35,2018/5/30 22:51,2018/6/20 0:00
8870e37cd5b4a6ff4b0b3c2a02e471ae,ee33563aa0224664c80c9322ffa26968,delivered,2018-05-27 17:54:00,2018/5/29 3:31,2018/5/30 9:43,2018/6/6 22:52,2018/6/28 0:00
4bacb60c9bdaab084b0354a3f7063af4,b951c315005eb420b99687b9b0eec54a,delivered,2018-05-27 21:12:00,2018/5/27 21:34,2018/5/28 11:35,2018/6/13 16:56,2018/7/16 0:00
41656e5eacc8e9cc1efe1609ea2eb0ba,59bb5484a2585a90377524f59eda659c,delivered,2018-05-27 18:11:00,2018/5/27 18:32,2018/5/28 15:55,2018/6/15 17:42,2018/7/12 0:00
468be8d69d6a7ae5dffc7d6c694370f0,ccd98f8b088a12d741c792397fab80a0,delivered,2018-05-27 17:29:00,2018/5/27 17:51,2018/5/29 13:57,2018/5/30 18:18,2018/6/13 0:00
037f15d346c870059c0e6f4275a01206,44b387496ce8c6654019503566f11029,delivered,2018-05-27 10:25:00,2018/5/27 10:35,2018/5/29 15:13,2018/6/8 18:41,2018/6/28 0:00
9fae636d2c51d2a8feb6734c92aa131f,f247dc9ed6536f4ecd067e8403beea4b,delivered,2018-05-27 23:50:00,2018/5/28 0:56,2018/5/28 14:09,2018/6/13 2:26,2018/6/29 0:00
3a32345081c149e0850db894cf22dc03,a84e3e2982cc260a829dcf2a30908936,delivered,2018-05-27 19:06:00,2018/5/27 19:15,2018/5/28 15:16,2018/6/4 23:38,2018/7/3 0:00
73b83fe6a84d80f819839c0f93413771,f94b96a35f591b64bb724774dc3754b6,delivered,2018-05-27 22:21:00,2018/5/28 22:15,2018/5/29 12:04,2018/6/11 17:22,2018/7/4 0:00
a1a11a4a2c9a4745ef09bc18e053b51a,797472460f0cedec7cf30016d1304f63,delivered,2018-05-27 16:26:00,2018/5/28 16:35,2018/5/29 14:24,2018/6/8 18:07,2018/6/21 0:00
f2dd7ec887233f5e7d50f80b813d4c2a,27906336f91e1856dad3519e74169a28,delivered,2018-05-27 16:54:00,2018/5/27 17:11,2018/5/28 14:08,2018/6/8 18:52,2018/6/28 0:00
246a0dd11a624cd29b8c5dc2e56fa1dc,9e0d161e44c6199cc00168f41060be14,delivered,2018-05-27 12:07:00,2018/5/27 12:29,2018/5/28 13:58,2018/6/8 15:07,2018/7/4 0:00
48340ddd156767e80ea7a05abc8a0af4,28689e72c53169610a3d6f96d729b4bd,delivered,2018-05-27 12:30:00,2018/5/27 12:55,2018/5/29 14:38,2018/6/15 14:36,2018/7/23 0:00
492bed007520827cbed51959e4ce4385,ba5166acad480f24f1633e1b8ce21741,delivered,2018-05-28 12:53:00,2018/5/28 13:14,2018/6/5 15:02,2018/6/14 14:51,2018/7/11 0:00
4f38a875c972c4803a792f62b999b4cd,00f73459a4d3be97ff307dc869da0aa9,delivered,2018-05-28 10:31:00,2018/5/28 10:53,2018/5/29 15:41,2018/6/7 12:21,2018/6/28 0:00
e63271442e778d83ae9868408c1028e7,fce8eb224fb44bca516d50d140e88ca0,delivered,2018-05-28 17:05:00,2018/5/28 17:16,2018/6/6 8:20,2018/6/27 15:18,2018/7/11 0:00
03a54d3b0f15ac01bad656997420d3bb,574478d054c2bae93a3c66c8a32f4fd5,delivered,2018-05-28 19:15:00,2018/5/30 2:32,2018/5/30 13:50,2018/6/6 19:14,2018/6/26 0:00
1422a4b4a2aa8b66fd49ff5557200b42,4b24f5ef0c134fe4d56bb392b3397dcd,delivered,2018-05-28 14:18:00,2018/5/28 14:35,2018/5/29 12:04,2018/6/4 16:03,2018/6/29 0:00
72b02234375680d174bc9fecfb0fd9fe,3c97c51a472647f2bbee4b45c1e6c761,delivered,2018-05-28 16:15:00,2018/5/29 16:12,2018/5/30 11:06,2018/6/2 12:24,2018/6/20 0:00
dcd9141cf681c0a831e8988b32156d3c,7558e6beb7efdd069ac43b97f4f8e67d,delivered,2018-05-28 11:35:00,2018/5/28 11:54,2018/5/28 14:09,2018/6/8 18:20,2018/7/3 0:00
02d273267575a29864f552b2de598580,fb6895f16f2b933e56af615dbcecf0aa,delivered,2018-05-28 17:31:00,2018/5/28 17:55,2018/5/30 7:59,2018/6/13 15:04,2018/6/29 0:00
2f9e3156d784ec07c5e1b8075263562f,4fafc71715e80054ae90f1b3eb0a9110,delivered,2018-05-28 10:40:00,2018/5/30 2:31,2018/5/30 14:11,2018/6/18 16:08,2018/7/4 0:00
811c07cfc688fdcbdc6802617db18822,f96d2f985715f67004e13c4a5f126ad1,delivered,2018-05-28 11:14:00,2018/5/28 11:33,2018/5/28 13:58,2018/6/11 19:05,2018/7/4 0:00
5dd21baa3b88bf3e97bcc80aa1b0b52a,a96336755f2a6f45496391ac601274fc,delivered,2018-05-28 09:07:00,2018/5/28 10:04,2018/5/29 14:11,2018/6/5 17:54,2018/7/4 0:00
c54d822dcfd0f7c672574a607c9403b3,9c55979e022c8dc16611eed6a1c61a97,delivered,2018-05-28 10:48:00,2018/5/28 11:13,2018/5/28 11:59,2018/6/5 1:22,2018/6/28 0:00
f6c8d57f0ca0ee7b2f2fd5d967ce4b4f,22cb1d75b185fb6f9b9c74e1033d4c87,delivered,2018-05-28 10:40:00,2018/5/30 2:32,2018/5/30 15:05,2018/6/4 12:09,2018/6/21 0:00
f46fb218fda36639dc39aa3025679a2b,4f1499a33d2d5ae89e66928df783e7ae,delivered,2018-05-28 20:40:00,2018/5/28 20:50,2018/5/29 14:11,2018/6/1 19:42,2018/6/29 0:00
bbff6155059675574b04a09d10cbb76c,919f7e4b0905fe7efc81ebe88359031c,delivered,2018-05-28 22:31:00,2018/5/28 22:50,2018/5/29 13:44,2018/6/15 17:03,2018/7/16 0:00
d2485e80a65cd94cd4a4755e0934bf47,74eeb796ef7b6f78ccfb0602376bc8d3,delivered,2018-05-28 14:37:00,2018/5/28 14:50,2018/5/29 14:22,2018/6/4 13:38,2018/6/20 0:00
c5f30bdd01bc931c09429dc3bba5ac58,ca6fe18d9474b6e6bd41278ca47b19cf,delivered,2018-05-28 21:38:00,2018/5/28 21:56,2018/5/30 6:37,2018/6/2 16:04,2018/6/13 0:00
e0e210a3f0dfc7642e0cbda856590eb3,6db0bd4890f3d24db9ce7db8c91db669,delivered,2018-05-28 16:30:00,2018/5/29 16:39,2018/6/7 12:55,2018/6/12 17:13,2018/7/5 0:00
788991fbee9d367d8b625d471c2d252f,3801c293e240318c5ad66216d15ffc58,delivered,2018-05-28 12:36:00,2018/5/29 3:31,2018/6/1 13:24,2018/6/15 9:34,2018/7/5 0:00
8ecf04501b91702b0c93522081cea66a,204db45b1be689b09c9e5c3a705f0409,delivered,2018-05-28 19:14:00,2018/5/28 19:30,2018/5/30 13:54,2018/6/8 22:26,2018/7/16 0:00
09c6ca023de352874ee4fda218d19a81,7d9da42e2199a286266a8084af43ba85,delivered,2018-05-28 21:25:00,2018/5/28 21:55,2018/5/29 12:21,2018/6/7 21:12,2018/6/29 0:00
455003334f4430e9e9e902199bcecbcb,5cde2eff682c0c9087ebd5d66e87d7b1,delivered,2018-05-28 14:17:00,2018/5/28 14:35,2018/6/4 18:11,2018/6/8 20:18,2018/6/28 0:00
97f0469c4d923101d383461947f575bd,8d0bff7849251c677974318829e488d2,delivered,2018-05-28 09:03:00,2018/5/28 9:15,2018/5/30 13:59,2018/6/8 18:38,2018/7/4 0:00
ca7e237e4817ee2e53f4e96da13dbf9a,22ae4a6295e60e8d01f407d37313f0c5,delivered,2018-05-28 19:00:00,2018/5/30 2:32,2018/5/30 10:24,2018/6/6 20:11,2018/7/4 0:00
7ffd48a27c90a946cfa8198b76a7120c,afbbb519a35f84ad208f8f04de698e41,delivered,2018-05-28 14:11:00,2018/5/28 14:35,2018/6/5 16:06,2018/6/22 15:51,2018/7/5 0:00
a88a97b1f64733fb73f753a519db23b9,5fe4c97f6eb784c0e89656abddca6865,delivered,2018-05-28 21:16:00,2018/5/29 12:50,2018/6/1 14:23,2018/6/27 20:50,2018/7/11 0:00
f33bb10a8083242acc69681587de119f,7f2c7852591133faac4da0fce82fb87d,delivered,2018-05-28 23:15:00,2018/5/28 23:29,2018/5/29 12:17,2018/6/4 17:34,2018/6/29 0:00
810a20b5d63b93c766be34093cf05187,952314d81832bec79f508e87223d4fc8,delivered,2018-05-28 13:57:00,2018/5/28 14:10,2018/5/29 10:12,2018/6/11 20:13,2018/6/29 0:00
101239b587ffbf256b1cf48485854842,0bbdbe9583119040379634b5ebf5a3f1,delivered,2018-05-28 11:13:00,2018/5/28 11:33,2018/6/6 15:03,2018/6/11 18:52,2018/7/5 0:00
a8a29ae9b3f2dc2e650dc520d7842041,ce0809a5eb4ada3a764f383e118c18a3,delivered,2018-05-28 19:57:00,2018/5/29 3:14,2018/6/1 8:29,2018/6/13 14:39,2018/7/16 0:00
e9de409fda259726830399eaf5fb4e42,0a2e34cd9906d1040ce291b056d90e4a,delivered,2018-05-28 13:52:00,2018/5/28 14:10,2018/5/28 14:02,2018/5/30 11:21,2018/6/21 0:00
b537ca3494311804a1191ad6a0dddf05,0a69b1982841326bf633a5073f8f4c00,delivered,2018-05-28 07:50:00,2018/5/28 8:15,2018/5/28 12:35,2018/6/5 16:36,2018/6/28 0:00
d23aab0e21efafc3216ce27c05565a96,7741a2c7f0be3dda60452f7c55769146,delivered,2018-05-28 23:23:00,2018/5/28 23:35,2018/5/30 13:12,2018/6/4 21:36,2018/6/20 0:00
9c5548e522bd06824106a8713a019e1b,ca9e758a38b2f83b2c1a31e00aff1c30,delivered,2018-05-28 10:38:00,2018/5/28 10:53,2018/5/28 12:24,2018/6/11 19:31,2018/7/3 0:00
a01a08ca0d8cf4c03ffd23029c091210,d9195d0325ce43bed923ee3edd6547e4,delivered,2018-05-28 18:56:00,2018/5/29 18:51,2018/6/4 16:03,2018/6/5 19:41,2018/7/16 0:00
e156c06e2ceacafe7263782d2115fca8,2cdd14266e171616685c2a2deaaa76f3,delivered,2018-05-28 00:07:00,2018/5/28 0:29,2018/5/28 13:19,2018/6/2 19:34,2018/6/28 0:00
8d177df0bc7f19cc605da776c8730ce8,b1778311ca1da06bd07eae33928c7dda,delivered,2018-05-28 17:01:00,2018/5/29 3:55,2018/5/29 15:18,2018/6/5 19:32,2018/6/28 0:00
4a8b56b6641818f8cf2457dedd663bcf,11af43ab5aead1caaef7a490b1420a82,delivered,2018-05-28 10:54:00,2018/5/28 11:13,2018/5/29 14:36,2018/6/1 18:02,2018/6/13 0:00
a1dd8c3d72d95a11312293743c4064a6,4c67e0a1613b34e3047e157f9dd98d1b,delivered,2018-05-28 15:23:00,2018/5/28 15:35,2018/5/29 15:44,2018/6/1 19:52,2018/6/13 0:00
1efa3bd33f2a887addccba92edc88340,8ae206912a2afe2c2bc2f1cd3d31cc90,delivered,2018-05-28 17:11:00,2018/5/28 17:30,2018/5/29 10:25,2018/6/1 14:19,2018/6/20 0:00
e2daa9281728e47abae1c8799a4abd9d,f36aaf634475955f4c50e193961ca70d,delivered,2018-05-28 10:54:00,2018/5/28 11:13,2018/5/29 14:45,2018/6/1 15:32,2018/6/20 0:00
4d312c4094736b92bf0f13f99d80ec86,cdb4836345c6e428e8ab34ccc1daf96d,delivered,2018-05-28 13:14:00,2018/5/28 13:31,2018/5/29 15:41,2018/6/15 23:41,2018/7/5 0:00
b6ee22c53f26ef8d97d96465c8899e16,b0e3b5761cd36ed181095a4861511e05,delivered,2018-05-28 18:47:00,2018/5/28 18:55,2018/5/29 13:48,2018/6/13 16:04,2018/7/4 0:00
c177bd75cb8bbff3f8ce6842201c7b6f,2a9bf6ab9526b5ef47aefc35a0667d7d,delivered,2018-05-28 19:04:00,2018/5/28 19:17,2018/5/30 14:24,2018/6/5 18:03,2018/7/18 0:00
558eca1d22374a40aa35c2d9f88573a3,a7261b8467989c8b5c1800b4bfd705bf,delivered,2018-05-28 22:29:00,2018/5/28 22:50,2018/6/1 8:47,2018/6/7 20:03,2018/7/12 0:00
9f64fb4d29aa2f254cc325c59a8f8b00,0826150e089ab7d5356b412e9f3bea76,delivered,2018-05-28 09:17:00,2018/5/28 9:34,2018/5/28 14:06,2018/6/7 18:34,2018/7/11 0:00
13e6d8c97847f1b195474fab7dd73bde,f09a97aa30ea595d27a84b306a86ce96,delivered,2018-05-28 15:53:00,2018/5/28 16:11,2018/5/30 11:30,2018/6/13 21:28,2018/6/28 0:00
915f541ee5f9fd7b10797945cfabf971,f29a766a89f68d0ee767d2cb03503603,delivered,2018-05-28 17:57:00,2018/5/30 2:32,2018/5/30 14:26,2018/6/13 19:58,2018/7/16 0:00
e4355b11f8adb9cfd1883d34dfedb6c7,812886b70c5584fc028811f11a1ee2bf,delivered,2018-05-28 17:42:00,2018/5/28 17:55,2018/5/29 13:02,2018/6/7 21:48,2018/7/16 0:00
292bb4eb07f86cd88e500ee1dd10523d,fd771c26c5bca0eda082ae1290993194,delivered,2018-05-28 08:53:00,2018/5/29 3:15,2018/6/8 13:43,2018/6/13 18:28,2018/7/12 0:00
2d30bcdaaf18c2598140aa6f7f230216,c16e1ee1f43fc784a849789cbf31c9b9,delivered,2018-05-28 11:21:00,2018/5/28 11:35,2018/5/29 13:16,2018/6/13 16:53,2018/7/11 0:00
a56a69de5d08abcdd997b45a40cdbeed,d96a0a53b1076cd1fb71326dec092f0c,delivered,2018-05-28 02:16:00,2018/5/29 2:11,2018/6/6 12:31,2018/6/8 19:22,2018/7/5 0:00
b4e47a448289bb284758470f606229c4,57856512eeb5d55a99c26b58906b291c,delivered,2018-05-28 15:54:00,2018/5/28 16:11,2018/5/29 13:45,2018/6/1 21:34,2018/6/20 0:00
790710021a014a0263cef04999d451ee,fca8329f8acb14ce34528309daebceab,delivered,2018-05-28 11:58:00,2018/5/28 12:12,2018/5/29 15:18,2018/6/12 21:04,2018/7/19 0:00
aadf5fc042b64c57d336c1ad8a28a455,d7f4c9c4b263f6f0d8cd144f3f4533ab,delivered,2018-05-28 10:44:00,2018/5/28 10:55,2018/5/28 15:26,2018/5/29 17:06,2018/6/28 0:00
0cf3d6e83dcc1117999a235fd6dae842,9ef02e0bb31e88a1fde897b4adc31233,delivered,2018-05-28 12:59:00,2018/5/29 3:31,2018/5/29 12:40,2018/6/11 18:46,2018/7/5 0:00
a85ad381ff410bb40159e498feb30a13,3bef7341efc8f099c1ce8dbb59a409aa,delivered,2018-05-28 18:45:00,2018/5/28 18:55,2018/5/29 15:41,2018/6/7 20:03,2018/6/28 0:00
4b4c7655aadab4cf1eb81eddf40afcaf,d8e1d69f3909531253a5de372a66af7c,delivered,2018-05-28 17:31:00,2018/5/28 17:55,2018/6/4 13:15,2018/6/12 20:03,2018/7/5 0:00
bbc13e09a09a77b4f6ea6a981a399473,7822a6861b0a8c3a5b4ed5f42268eab0,delivered,2018-05-28 22:11:00,2018/5/28 22:35,2018/5/29 14:04,2018/6/5 13:12,2018/7/4 0:00
267e7e0b0615d34fa4c39c0a97cee1d5,5bb2321bf6c692d7f92ec6d97d5842e4,delivered,2018-05-28 21:16:00,2018/5/30 2:32,2018/5/30 15:09,2018/6/1 15:31,2018/6/18 0:00
9c5dd45ca53ffa7f21772e36f950da8f,53c8190e3bdf183e2277b3387a667137,delivered,2018-05-28 18:57:00,2018/5/29 18:15,2018/5/30 12:10,2018/6/12 20:27,2018/7/18 0:00
3041108a3798c0b8ce8a9bb8efaaebd5,875bf6eb697869ad0d2cfb512e331347,delivered,2018-05-28 16:45:00,2018/5/28 16:55,2018/5/29 14:12,2018/6/2 15:28,2018/6/13 0:00
